id,GLOBAL_SCORE
EK202310233950,144.30269952684756
EK202310157041,131.04188490989145
EK202310104522,134.18452446318219
EK202310175972,152.70966351748746
EK202310225965,146.41032375920557
EK202310138403,130.53600846413707
EK202310234452,133.27818097788338
EK202310104614,145.88052706914448
EK202310117970,136.0063360697697
EK202310128727,135.23658407797404
EK202310190230,141.04328877678074
EK202310201465,160.17219653517384
EK202310197534,168.39540529872073
EK202310171846,130.34247824005055
EK202310193751,144.55339082809883
EK202310242967,136.31707987446734
EK202310112852,161.87143798215757
EK202310132804,135.79769946011126
EK202310127612,146.89644881711897
EK202310136082,183.0685084925696
EK202310186665,152.75978978390617
EK202310156519,142.12947470351244
EK202310108430,146.73749194409163
EK202310164930,132.87436872342857
EK202310153971,153.47610315918274
EK202310129412,132.08864786899775
EK202310124383,143.82300418667558
EK202310215858,157.22428142556564
EK202310104131,143.45861692624504
EK202310185040,140.4589156617463
EK202310119251,142.22886078391804
EK202310191724,146.99450714097372
EK202310149922,124.45890467721416
EK202310176193,140.87368613535645
EK202310204311,169.0886099769763
EK202310248324,154.81538741344687
EK202310120496,134.77632109313635
EK202310233548,143.24573431571957
EK202310219178,145.06634886934222
EK202310114723,141.43589605687026
EK202310185832,155.4408897942431
EK202310106587,144.50506813653902
EK202310239252,138.5579895897332
EK202310208710,139.7719563541532
EK202310244056,127.11807760184068
EK202310223702,124.52925328195431
EK202310236969,126.72142620464575
EK202310196070,137.1253456886858
EK202310227710,135.74810923332421
EK202310119702,152.22517187435614
EK202310143351,142.5235724679214
EK202310144967,146.02982008661138
EK202310207097,140.35746402249657
EK202310193281,134.2003872080113
EK202310223068,138.47451087274385
EK202310158743,116.2791607972849
EK202310142353,144.83830249815503
EK202310154024,147.7649731907144
EK202310136326,138.89782289459345
EK202320006526,159.1481005674961
EK202310240160,141.5026873984529
EK202310230270,137.7591695824915
EK202310209591,139.2123793867233
EK202310201937,138.84955967458484
EK202310138686,149.30173133796438
EK202310125946,140.96927303262214
EK202310112949,145.13646167218673
EK202310128660,164.88798903733664
EK202310223565,146.2220227726747
EK202310155372,147.5429581092838
EK202310229467,134.3692316175975
EK202310232289,149.58938906414215
EK202310142439,164.97033940445095
EK202310128595,136.31893170479637
EK202310228661,132.55639847294714
EK202310220811,136.60737924861593
EK202310104677,147.38420079855473
EK202310108708,149.44791038639988
EK202310235044,124.47915614242444
EK202310141363,144.47358144117956
EK202310174855,145.71767101355067
EK202310154755,140.7163394071746
EK202310157326,134.46095462703664
EK202310228659,133.59936832487807
EK202310215026,155.47816126249103
EK202310177129,144.22086797808916
EK202310178830,167.22304093506727
EK202310222959,119.68123190807307
EK202320007347,137.27248549465767
EK202310153807,164.88962079892354
EK202310165563,154.01144483382623
EK202310240070,116.72806295626987
EK202310171642,139.15326485593863
EK202310221419,146.96537891380328
EK202310210258,138.81207276328217
EK202310108225,149.343799446069
EK202310156515,137.8374822170319
EK202320006021,162.40756609732426
EK202310214746,142.6529802998113
EK202310166648,159.7552944461034
EK202310243041,146.79367762427765
EK202310227731,123.78645345220144
EK202310118513,133.58628227109506
EK202310240129,155.53230184458846
EK202310140813,141.38956869955118
EK202310181628,147.44559670562467
EK202310126085,127.69000875066581
EK202310246101,143.00891725218662
EK202310113312,138.02006398918337
EK202310217968,131.01914157239747
EK202310213114,123.56959546962958
EK202310219800,142.39437774007573
EK202310184495,153.90730442960665
EK202310119316,137.4528760437079
EK202310180007,141.27702772670645
EK202310199156,133.92783764891036
EK202310177234,150.75128154071515
EK202310226743,134.9304461579955
EK202310189141,139.10776176079304
EK202320006005,142.3169852558959
EK202310227823,137.68860957212684
EK202310174022,146.2456180617036
EK202310134374,135.41402460913832
EK202310200180,125.9566741992341
EK202310161433,147.75158573732864
EK202310121700,133.76467257254922
EK202310237451,139.87697384452667
EK202310192827,157.68994028117734
EK202310160428,156.65417748505314
EK202310205223,138.80104272420502
EK202310111659,158.2582004588922
EK202310218773,144.44778645028615
EK202310161247,129.69721672015953
EK202310109618,139.41055118541635
EK202310155619,135.15528032454995
EK202310135096,164.8607295097567
EK202310188704,147.06301419472726
EK202310198311,165.44354658971622
EK202310138345,125.4170913934831
EK202310187653,147.41546599429043
EK202310223676,158.35630706828323
EK202310165688,134.97566916681217
EK202310104779,142.37248367831472
EK202320007241,163.4598839360491
EK202310247012,129.85513462844384
EK202310115649,144.5539401410094
EK202310158687,141.357472411324
EK202310139898,151.9861911777087
EK202310183012,146.68554534317707
EK202310189323,177.02268509144605
EK202310236084,148.30026001898196
EK202310187745,156.2600342291753
EK202310213754,153.66943712119567
EK202310207691,122.77698764858414
EK202310213360,133.23666738870025
EK202310134511,136.98635947163825
EK202310162421,145.29969473621657
EK202310137854,135.2417529996561
EK202310150901,144.61199501617847
EK202310114810,134.8481958742965
EK202310110564,142.20077899082372
EK202310188498,112.68323928166431
EK202310122137,147.6591061733765
EK202310234827,142.131468759862
EK202310123845,159.09977077732037
EK202310117679,153.09569138646214
EK202310226733,142.82938956888876
EK202310146806,137.94926763498523
EK202310186532,144.1345213141371
EK202310198523,137.488798755917
EK202310169242,145.69785056945676
EK202310189605,153.38367159713079
EK202310177460,140.62449621701478
EK202310156053,140.14460864957317
EK202310138997,149.53293649576878
EK202310231114,132.91604900408717
EK202310147763,131.44413027224246
EK202310119709,143.4181609919404
EK202310121129,150.6058106702337
EK202310137901,136.89603927783355
EK202310144077,139.21476129394514
EK202310110337,118.83872513914278
EK202310184408,144.30070456038175
EK202310215841,121.510014123187
EK202310157214,145.36449875297984
EK202310193140,132.1156958880892
EK202310216105,140.53103308254032
EK202310246420,132.22572586246423
EK202310118424,132.78174447486526
EK202310144290,140.10812800385014
EK202310236171,145.05150276313708
EK202310161913,144.22936927928185
EK202310116195,140.02510714101138
EK202310140252,142.58609754324127
EK202310238025,150.22537209403066
EK202310146861,135.75750501671303
EK202310125756,132.69978430394664
EK202310211082,139.833128737067
EK202310202590,139.4898541604427
EK202310212292,142.57633007763675
EK202310151188,139.8819821122388
EK202310186431,169.19643390496185
EK202310197054,147.90240545701423
EK202310229535,138.77574719959068
EK202310237693,132.77455679606118
EK202310127899,150.80145202669968
EK202310125513,137.81813021926794
EK202310143417,148.4080026970218
EK202310114922,147.10195968395846
EK202310185011,153.4836791953614
EK202310157380,138.66947943694876
EK202310242841,136.89560973257903
EK202310128764,142.6328589611216
EK202310160302,138.82751993429133
EK202310132265,137.88586293258982
EK202310142152,135.79875433546175
EK202310184138,141.68137686235897
EK202310218922,153.11821701511462
EK202310105732,130.04694656012822
EK202310202421,140.28032185752275
EK202310204745,134.17437482998912
EK202310231651,138.5314080402655
EK202310206373,146.10204855160876
EK202310231327,137.92275959394559
EK202310129440,152.93729892935764
EK202310229405,148.4637015187571
EK202310233561,140.86424449216798
EK202310141433,139.21417727891728
EK202310164651,150.29676327055665
EK202310201935,150.50149744347303
EK202310184574,123.52408274165646
EK202310223915,157.29813410994262
EK202310200908,160.55748894020672
EK202310128941,151.09416509061538
EK202310186952,140.19792824475238
EK202310193974,149.48944961399928
EK202310169879,156.01761816552462
EK202310172093,132.23638447415476
EK202310184529,129.60890841396474
EK202310230089,143.85795507855397
EK202310181118,145.63124572647115
EK202310204225,145.7896444855139
EK202310112100,144.48730363879724
EK202310222373,168.35528139613427
EK202310182126,144.36172483056015
EK202310169072,146.645033710265
EK202310203100,155.292644179239
EK202310228065,154.09933718525855
EK202310003374,128.294956471721
EK202310231993,142.5491226539312
EK202310166999,142.0393065634404
EK202310113561,162.2754268128886
EK202310150384,158.7787606279111
EK202310204151,147.96669188364626
EK202310243179,161.70307524131158
EK202310229664,141.11533117301985
EK202310214850,142.6913582576862
EK202310203348,149.11522580910787
EK202310146725,132.05747088330315
EK202310134763,134.74018699517268
EK202310145729,158.70632275110592
EK202310246535,140.0320010225576
EK202310141577,149.3681099115618
EK202310216160,121.02970681356675
EK202310116782,138.4979070747185
EK202310211327,142.72594362854778
EK202310204090,146.80341008144322
EK202310175898,156.83250865762554
EK202310226259,140.99251770186268
EK202310151274,140.71193227240394
EK202310154215,147.41343104676525
EK202310174277,140.55971295062463
EK202320006496,161.16341620115026
EK202310141969,153.48002022226686
EK202320005622,136.26939287950742
EK202310157093,156.00434709476687
EK202310139909,132.79025835112492
EK202310209908,138.84373366020708
EK202310218730,137.0581902005393
EK202310229718,138.64534041830015
EK202310111615,135.53252634914068
EK202310138168,127.89716622392473
EK202310162118,159.61537869560817
EK202310164185,130.698574850177
EK202310123341,141.9144705270541
EK202310154152,131.94611711615988
EK202310169662,143.73671572592582
EK202310195289,135.99230503130326
EK202310247758,161.19435511423362
EK202310223580,140.23047863042413
EK202310104690,142.41384532965247
EK202310234439,131.7023266916086
EK202310225052,157.12180496494733
EK202310139674,149.18847937603826
EK202310186662,127.84555740192269
EK202310198339,140.98123575352028
EK202310219978,141.16959521509122
EK202310205279,147.98560065091846
EK202310241147,154.3118535255693
EK202310225981,161.04028697031018
EK202310168112,144.78230749336643
EK202310226106,146.29064409781986
EK202310116095,161.7286668127557
EK202310114593,148.3556262695481
EK202310175636,135.66711291419443
EK202310117905,151.1243509795842
EK202310200614,156.10058040308888
EK202310137390,146.56488603151087
EK202310196458,149.0556810279018
EK202310212839,152.28384836199757
EK202310149449,156.39317454287973
EK202310172721,147.8127385204169
EK202310133382,135.69656293446712
EK202310171991,158.93727193123127
EK202310178147,147.96448314429864
EK202310210822,126.24543625570355
EK202310169958,148.07840713600035
EK202310216612,145.30478674914747
EK202310190351,131.36662296471263
EK202310128333,138.22454102095136
EK202310156052,137.02014963341895
EK202310207300,136.43970028807723
EK202310148098,143.7929942787547
EK202310236834,155.0554688322187
EK202310206502,137.21668133337255
EK202310232490,148.90765122518962
EK202310115920,136.85177279678362
EK202310155557,143.56416036593293
EK202310118792,151.6549675042158
EK202310213449,144.77108772801577
EK202310157956,144.20337892103035
EK202310202461,154.67342779226504
EK202310210080,152.9801564740551
EK202310123713,132.8446079224202
EK202310138636,156.5180591840288
EK202310197194,134.08262734445427
EK202310136131,179.70393289415577
EK202310194280,140.35566831564415
EK202310144073,172.38955582737245
EK202310196767,155.73042647080345
EK202310152659,131.35219102297455
EK202310119318,136.50324273962278
EK202310175079,158.77080278223895
EK202310246973,139.5825242608513
EK202310177069,140.97262166953215
EK202310228915,142.08496086431518
EK202310237967,135.86780570173863
EK202310004766,141.19914652036294
EK202310197580,166.65692671358343
EK202310163370,138.94663809614175
EK202310126258,131.17967718606405
EK202320006245,160.2573606372563
EK202310214455,131.5017046566524
EK202310225077,161.22003841441236
EK202310121345,125.53655282762762
EK202310118753,118.16223207947483
EK202310209148,153.72801599265898
EK202310235651,138.72482468111468
EK202310195584,152.0121502626816
EK202310131541,137.2701311856123
EK202310167958,149.09258388225706
EK202310232848,128.01064376559347
EK202310112373,136.676911667777
EK202310247588,166.43680178078958
EK202310124781,140.76516858760021
EK202310187345,151.33702370458033
EK202310117200,148.7340996265786
EK202310103838,128.65562059942692
EK202310123310,132.3281984263482
EK202310193567,140.71934175182813
EK202310176987,152.41685227324547
EK202310217483,132.2928517106066
EK202310219653,141.77076305159602
EK202310189258,138.52875385448783
EK202310213235,140.73453606750454
EK202310148485,141.2474363760328
EK202310243846,132.40203210275587
EK202310157685,147.26215748707222
EK202310228217,173.72353629897663
EK202310167414,149.2351774017713
EK202310116553,130.6659230727434
EK202310154306,154.69746609402046
EK202310218246,141.67588363388091
EK202310214924,146.3480009117725
EK202310124301,146.98651397871654
EK202310132969,126.54268591133722
EK202310116665,149.58933763796443
EK202310126109,145.68023748026002
EK202310246626,137.73719169164502
EK202310165655,124.48476048070233
EK202310222900,139.4969742595958
EK202310183920,146.8819203040835
EK202310188655,138.26344717409987
EK202310140837,144.07213602581515
EK202310110105,133.24293112374988
EK202310166926,162.85706681099322
EK202310222571,150.11143019013673
EK202310130862,151.8553363887578
EK202310159918,138.67296714639465
EK202310191732,173.41107524985688
EK202310154430,160.47446728836996
EK202310209379,134.92390380909964
EK202310242826,155.29980401124988
EK202310127621,142.98007191654352
EK202310144269,137.27748132969964
EK202310168554,169.90098956782606
EK202310225096,120.38616401390024
EK202310004191,138.30207092088784
EK202310198832,137.13999647599695
EK202310166122,172.99068539933032
EK202310197812,165.57944097784505
EK202310173577,140.3115081916624
EK202310107780,134.70858375276333
EK202310200080,146.72896136305695
EK202310244832,151.2905772132295
EK202310153701,144.46272253513743
EK202310248897,145.2908260938202
EK202310238758,142.2285360114929
EK202310180956,158.84728101560745
EK202310133597,170.79435697094272
EK202310165926,135.07026527060557
EK202310113563,163.6360830326725
EK202310219177,159.61265385815508
EK202310215546,143.0704838039298
EK202310239803,131.61384284926646
EK202310170081,123.73163566092425
EK202310206625,135.27132774857856
EK202310104069,131.34341124999514
EK202310186393,150.22453441443662
EK202310173267,139.4110824471229
EK202310110426,138.1340000232966
EK202310164765,136.38028135270326
EK202310158220,128.09944533525078
EK202310168816,136.58432734670123
EK202310204071,135.16684322402014
EK202310157259,140.57732837773386
EK202310156843,152.22057001662537
EK202310223529,141.92885949480993
EK202310149961,151.71322729315546
EK202310108241,139.96498099941113
EK202310168245,146.841804728047
EK202310191021,142.3912431993097
EK202310165776,135.97951774788714
EK202310172874,141.1527807995455
EK202310163779,142.4627031399936
EK202310188731,165.57974482068028
EK202310105850,145.5837045481584
EK202310129025,152.08642768031194
EK202310122251,138.3387962608108
EK202310233739,135.80550075106677
EK202310145467,150.91479895195613
EK202310125541,130.52664367321805
EK202310128736,144.4197514994143
EK202310157339,143.1668448715422
EK202310204674,150.9106585373694
EK202310199931,136.5522541074783
EK202310159776,150.27101556297765
EK202310233618,152.33232701516965
EK202310209554,161.87404263970404
EK202310147590,153.28287461634946
EK202310233558,130.48429403576475
EK202310141475,159.61244132154826
EK202310192184,149.03796084726534
EK202310121465,133.95917971909358
EK202310144674,159.69566745968098
EK202310225145,149.10283629559737
EK202310211862,124.73978586076804
EK202310218476,130.43884575313024
EK202310227106,157.91998613265218
EK202310184475,137.25159174809662
EK202310132027,134.9911582014272
EK202310134826,137.6809273554004
EK202310182784,170.44108077850893
EK202310236142,122.74346250902359
EK202310215997,168.28388862173762
EK202310218885,152.9606115743547
EK202310189497,134.4612427994009
EK202310242392,137.9732432370298
EK202310139831,130.042383514049
EK202310159899,126.21100633657275
EK202320007536,152.14716054059653
EK202310205864,143.19095214596751
EK202310205412,150.7117199939557
EK202310178623,137.36111238326436
EK202310144137,147.08287282372305
EK202310156851,148.6687620755825
EK202310200692,125.4024865616254
EK202310221442,148.3590905913091
EK202310225402,150.84185759001952
EK202310128314,141.38977257032855
EK202310135585,154.6156510889949
EK202310230304,162.456148092837
EK202310106564,141.14419085841325
EK202310195276,137.1524687602206
EK202310168561,134.46487581384937
EK202310238035,148.30921668532096
EK202310210412,126.63622985675647
EK202310193015,126.62328941642077
EK202310160429,161.19138507272095
EK202310203227,141.55614236329083
EK202310144260,136.05011978191038
EK202310231994,150.29616721803052
EK202310169556,143.5337869397202
EK202310112231,143.67273846009454
EK202310179305,123.83527160104356
EK202310111693,147.69303522413367
EK202310163778,135.01880005503324
EK202310197562,161.46496491553154
EK202310147780,145.7666048990597
EK202310165497,183.47843980226673
EK202310191527,132.50002903385484
EK202310106149,128.91434672939414
EK202310179787,128.1499972204193
EK202310247018,152.39986696750736
EK202310177578,154.90651710519762
EK202310138872,173.8686175579654
EK202310204378,133.80484112229738
EK202310146296,135.64015959238947
EK202310110160,154.30932892949068
EK202310179095,155.29658778673243
EK202310220481,101.40730054042011
EK202310227227,141.30980474344477
EK202310234336,157.42216299173123
EK202310145809,143.44960750224917
EK202310209306,156.85571545282696
EK202310225649,132.63290985813214
EK202310226704,152.41685583356121
EK202310157072,157.39830266035878
EK202310121530,137.05610112997476
EK202310165600,137.9111630832354
EK202310197233,140.98724790323507
EK202310184332,134.1907927980264
EK202310143743,135.80602505791524
EK202310154640,141.0373563833275
EK202310158286,146.4007873198184
EK202310123880,138.03163096226635
EK202310182423,154.43159109281336
EK202310124053,129.86813877643755
EK202310206144,136.5025980697976
EK202310140890,142.4794550184812
EK202310127015,131.47469759042022
EK202310134941,148.23127296005393
EK202310119304,140.46903445232888
EK202310212796,134.9480250038553
EK202310108377,129.6071852886844
EK202310174180,141.5399593110896
EK202310239157,146.29564176992753
EK202310216632,144.15722519054975
EK202310172285,137.90488412524678
EK202310150279,154.10497862271467
EK202310186491,112.33319362650322
EK202310197932,142.4100031008071
EK202310120172,140.25058314757308
EK202310216664,158.58312265976215
EK202320006884,159.41310621524119
EK202310178918,132.73467185163275
EK202310144935,135.79532773840543
EK202310141510,144.55574991391714
EK202310216762,133.87792160887435
EK202310106406,120.06318889157637
EK202310111996,124.96778103739709
EK202310208681,136.23428745605295
EK202310226247,132.2917915216449
EK202310113253,164.34035408253513
EK202310122999,154.40395494679717
EK202310155079,156.22333334961718
EK202310160222,142.80782036516518
EK202310210742,136.38365045881838
EK202310156801,151.13103633381246
EK202310159360,145.56267857862454
EK202310180024,130.0955332222772
EK202310213928,130.82519922420042
EK202310152334,135.6173417588001
EK202310245937,127.47375672306259
EK202310164808,166.33878853589783
EK202310146870,141.93574072878698
EK202310163950,155.95908266935714
EK202310195716,144.85093177990535
EK202310150305,148.41225690530854
EK202310229713,116.78948129848177
EK202310188916,145.51878621768145
EK202310121395,139.8611150951093
EK202310160376,142.05182798402478
EK202310244651,144.07246090466745
EK202310150169,137.43796937979604
EK202310110958,144.15017698769336
EK202310143966,138.65655544520473
EK202310221741,167.78943950171413
EK202310187012,149.12218767245116
EK202310193822,177.09235336415173
EK202310172094,136.46284817885686
EK202310178633,139.19079545195592
EK202310117674,141.858950125043
EK202310133805,142.39709083123205
EK202310180948,167.57021968574088
EK202310203849,141.83723055556254
EK202310149491,171.15349744489902
EK202310216830,151.34946079410037
EK202310229432,127.04967888717992
EK202310109652,140.72989552293592
EK202310181925,170.52048667182743
EK202310196245,141.7714731922837
EK202310248098,142.89309389600987
EK202310183221,165.1430150621072
EK202310196195,166.11818930010952
EK202310197137,139.34124265911356
EK202310110247,140.1395145519919
EK202310144126,153.2511878614186
EK202310156911,152.7363573677692
EK202310224215,139.8652007117598
EK202310236337,143.06091833236567
EK202310188431,154.89388936353694
EK202310137114,158.87870936169674
EK202310115030,152.23017624854532
EK202310117460,136.08466078869037
EK202310162361,139.16544439859672
EK202310130281,162.32425840746998
EK202310148428,152.52746092743652
EK202310163311,146.60853537913388
EK202310145526,138.36159668811655
EK202310235374,140.88633805346058
EK202310156223,145.91026926329027
EK202310151269,144.47973419243235
EK202310150741,139.23766676167392
EK202310225372,140.48701270816323
EK202310133344,139.76191540771092
EK202310127071,127.55568075752696
EK202310152237,148.37361338068337
EK202310244229,126.3070559113129
EK202310167190,146.7567549634635
EK202310154488,145.12683129560338
EK202310211108,132.38699335547986
EK202310114416,163.8480649145827
EK202310222978,158.21402202828253
EK202310187337,167.41583193202973
EK202310195712,169.5248112105143
EK202310176238,154.58466533161922
EK202310204719,160.69588936731157
EK202310184298,130.34525313851765
EK202310215525,146.73041059929972
EK202310154861,118.07199062254732
EK202310200739,134.2538855170328
EK202310242424,131.42049799384557
EK202310247300,130.82923925226478
EK202310116475,141.37149044213112
EK202310225458,130.73002460942223
EK202310126918,132.6475714715499
EK202310185579,130.01318065660706
EK202310241455,140.2983688406672
EK202310209465,136.162648356859
EK202310142842,140.48390056749932
EK202310185122,143.43271390949272
EK202310223530,138.19711019134894
EK202310188514,142.9779651602559
EK202310171731,139.9411291259779
EK202310130376,152.4008007715708
EK202310222189,145.66536865051836
EK202310106430,146.89677059975554
EK202310127369,139.36150181280863
EK202310236443,131.41507938346254
EK202310182405,152.66558755485067
EK202310210187,133.85583541232506
EK202310116888,141.29774367648452
EK202310173132,147.82307299305984
EK202310108743,137.8092074800156
EK202310125006,133.83998397075902
EK202310213574,135.03925543866788
EK202310165356,136.55177794918055
EK202310149418,152.83013669323645
EK202310198882,119.3934029790284
EK202310231320,135.96777914916248
EK202310205653,138.71132066533454
EK202310198599,144.41942821202403
EK202310199963,120.12930403461311
EK202310173699,128.7766597785985
EK202310245726,129.33682133611524
EK202320006040,173.90337787385664
EK202310154743,135.07656159232477
EK202310188160,134.29099259050753
EK202310214367,152.88152350184873
EK202310103702,133.3190490390196
EK202310127965,141.3228831601375
EK202310203245,151.79665453341048
EK202310139888,137.0776644594664
EK202310108972,136.5271122914775
EK202310004612,122.45777457528759
EK202310143552,155.7907864772268
EK202310120024,148.72791266006354
EK202310221518,148.42173379507818
EK202310180966,162.94975861311406
EK202310193489,143.76471060878401
EK202310117005,142.54176655569245
EK202310213271,149.9952913554517
EK202310120394,137.8180473397057
EK202310183259,149.47863397576174
EK202310125697,158.36341297579514
EK202310110553,147.77826046697584
EK202310150138,146.6977237999098
EK202310169349,137.5585468396478
EK202310224959,132.4060823936519
EK202310003872,137.674431018041
EK202310189922,158.38970505720349
EK202310196746,161.29405570805272
EK202310189397,126.2623150390622
EK202310154076,158.20488889300546
EK202310003409,126.21363665396004
EK202310132461,139.17972234755138
EK202310114430,144.77116414122082
EK202310207939,133.12296741632406
EK202310219274,127.76551559499647
EK202310226342,141.6008553991561
EK202310127397,133.41339214465717
EK202310237125,131.2101372865282
EK202310214068,161.31500920632416
EK202310184942,148.71762677802133
EK202310113334,142.30580710588214
EK202310121808,133.68127157242185
EK202310134472,138.38588057646473
EK202310213189,138.21968198401015
EK202310200986,136.4970778562701
EK202310183319,148.79766972781698
EK202310138451,131.970682141235
EK202310134480,135.21508676687765
EK202310248001,154.01946258165313
EK202310215511,136.06557335599737
EK202310148692,153.30582470132282
EK202310003356,137.62979017412462
EK202310186363,135.13581123189863
EK202310117649,141.93972571081866
EK202310107222,119.14815253323265
EK202310140103,133.55189775629847
EK202310162055,168.2474102118274
EK202310160543,148.76843119959437
EK202310104526,145.60983813333345
EK202310111072,143.78887590504004
EK202310144115,137.46409332829532
EK202310227753,161.0160880097919
EK202310168401,156.90265620936907
EK202310225278,143.93627853861818
EK202310121727,123.16972484928952
EK202310209068,151.9955733469702
EK202310117324,149.1714306383501
EK202310119649,144.7034126176781
EK202310154151,131.59935243288578
EK202310235668,135.97430332926064
EK202310197052,139.37058083678306
EK202310133218,135.53214885421295
EK202310228623,132.1455505437703
EK202310236771,129.18513437720762
EK202320007756,150.9867726231408
EK202310123680,137.6878524606235
EK202310153796,150.01408919230624
EK202310184256,152.85661521785107
EK202310189360,162.9601960708688
EK202310169170,140.24820347176995
EK202310238568,152.6593495289023
EK202310147463,147.5219894672119
EK202310246348,135.07376148013708
EK202310146645,136.82195025777145
EK202310112043,123.28310577508567
EK202310126693,147.1795827495481
EK202310105633,138.34202423193773
EK202310108187,145.85317292522848
EK202310142659,138.09398940451905
EK202310154109,138.58202315307733
EK202310187961,166.283893271328
EK202310138151,122.4372481828097
EK202310145768,139.3014685233518
EK202310204437,133.40936313301648
EK202310234444,129.02730138490455
EK202310146920,132.50014839177246
EK202310191972,146.06757579650434
EK202310135664,149.43600020896037
EK202310136647,162.16745752557273
EK202310149136,147.98888341016274
EK202310004755,134.68331901742943
EK202310003806,140.59185770826554
EK202320005862,153.16304088362068
EK202310238222,137.1681978053728
EK202310165638,143.65694707914716
EK202310195278,147.8626927668599
EK202310191050,145.47102283498896
EK202310165081,178.50210431380088
EK202310141108,143.71887227235888
EK202310225501,136.19102065700662
EK202310190006,158.5423593154365
EK202310232901,173.6567563751094
EK202310183145,149.5522654568917
EK202310133834,169.6973657858955
EK202310111865,140.2633915867133
EK202310233162,134.0224076891318
EK202310144096,134.72694055413945
EK202310241460,146.58260695864828
EK202310148061,148.61951711248105
EK202310123096,142.3510598779821
EK202310168745,131.2301593976768
EK202310232533,132.10931752190044
EK202310238139,144.28182471011667
EK202310107671,145.3149424605537
EK202310003635,143.29864585276198
EK202310160939,141.29424578034678
EK202310165138,154.42198342382014
EK202310177363,158.50401840128242
EK202310140380,155.35741421318403
EK202310127640,135.1208617998904
EK202310145483,131.93979986150487
EK202310144142,138.73503930050487
EK202310182466,144.11281354803018
EK202310134774,135.55838747430568
EK202310239504,143.94219495313916
EK202310179694,131.2994286182605
EK202310105818,135.5093928013955
EK202310206801,135.61067809603097
EK202310133427,134.78697272491092
EK202310172349,134.45809694943847
EK202310144166,133.33192712663933
EK202310118960,127.87424238939658
EK202310199115,154.57472488832215
EK202310213777,153.1731209710731
EK202310232118,137.16118306024177
EK202310204757,136.1848556288916
EK202310241858,136.61507463030807
EK202310204589,147.8736764652028
EK202310224131,146.28518475243285
EK202310160384,149.65452603648572
EK202310158733,152.65170840863752
EK202310139320,130.5827176121921
EK202310186373,153.3347670157994
EK202310207408,142.7043096262455
