id,GLOBAL_SCORE
EK202310178830,166.81061767760363
EK202310222959,128.7160215552756
EK202320007347,138.88614282948168
EK202310153807,167.96559521178762
EK202310165563,152.97720531146572
EK202310240070,119.76194173933378
EK202310171642,140.4762968572149
EK202310221419,141.52785037491057
EK202310210258,137.51549016560034
EK202310108225,150.59512449628076
EK202310156515,137.64486524287253
EK202320006021,152.2343237382091
EK202310214746,142.3272325512337
EK202310166648,153.4470582672308
EK202310243041,139.6530333750601
EK202310227731,130.94366669388742
EK202310118513,133.4033358069382
EK202310240129,150.31199979578398
EK202310140813,141.23973663879892
EK202310181628,140.87241487687214
EK202310126085,135.67297071445105
EK202310246101,143.72010634514942
EK202310113312,137.14913654976883
EK202310217968,138.821498462908
EK202310213114,130.06075604874673
EK202310219800,142.86320648650863
EK202310184495,157.78297228306872
EK202310119316,136.95722513008846
EK202310180007,145.80028652494534
EK202310199156,133.91064698645246
EK202310177234,156.83518206286763
EK202310226743,137.9631712359065
EK202310189141,139.85235631607225
EK202320006005,139.2434288227041
EK202310227823,138.14423123597365
EK202310174022,145.62990670756994
EK202310134374,140.32312458536
EK202310200180,128.4882706650985
EK202310161433,151.34061885065105
EK202310121700,135.46951067172847
EK202310237451,138.54167471250287
EK202310192827,149.91858926944175
EK202310160428,153.28253682408442
EK202310205223,137.80100864304927
EK202310111659,155.32041191825402
EK202310218773,139.16397130987525
EK202310161247,131.0785562611445
EK202310109618,140.1352168603525
EK202310155619,133.74209795991126
EK202310135096,159.88597192865197
EK202310188704,149.54726357045533
EK202310198311,160.82652603824417
EK202310138345,126.4431676175314
EK202310187653,143.3778388858912
EK202310223676,152.65710870549242
EK202310165688,135.10448956920825
EK202310104779,138.78335673883012
EK202320007241,157.6195569158864
EK202310247012,136.8593321862305
EK202310115649,144.87782744244333
EK202310158687,137.86704403982876
EK202310139898,152.79560270010495
EK202310183012,140.3631220760193
EK202310189323,172.95781470437262
EK202310236084,144.39381045478564
EK202310187745,155.4248158269124
EK202310213754,158.2916342647331
EK202310207691,126.159227552062
EK202310213360,135.3916713962505
EK202310134511,132.8780412948797
EK202310162421,146.51301948925493
EK202310137854,141.961462520533
EK202310150901,143.55496263327794
EK202310114810,140.51559455454688
EK202310110564,138.8081864507558
EK202310188498,120.7290626919483
EK202310122137,144.07740764375012
EK202310234827,142.2673342491506
EK202310123845,153.99548281393987
EK202310117679,147.88451680703568
EK202310226733,141.8990901050059
EK202310146806,138.49328966701083
EK202310186532,146.90863840097157
EK202310198523,140.20857586739135
EK202310169242,142.75524624585336
EK202310189605,163.7964185640681
EK202310177460,142.22937825759726
EK202310156053,141.33109289688824
EK202310138997,150.73715537269385
EK202310231114,138.04494165397233
EK202310147763,132.20805239090868
EK202310119709,143.23916764417788
EK202310121129,148.35294098497414
EK202310137901,135.75094369059462
EK202310144077,139.42774163675156
EK202310110337,130.22076756711553
EK202310184408,144.34411245386644
EK202310215841,129.17368601070942
EK202310157214,143.81757192690083
EK202310193140,132.7969098034024
EK202310216105,142.38527317746033
EK202310246420,136.09562906873467
EK202310118424,134.74578320604087
EK202310144290,137.14613603982409
EK202310236171,140.37643197869545
EK202310161913,141.2321793191813
EK202310116195,137.45011404652206
EK202310140252,140.13693692426162
EK202310238025,151.68788176465
EK202310146861,139.76063082974912
EK202310125756,131.64287193881773
EK202310211082,138.82597063513398
EK202310202590,137.07091417308993
EK202310212292,142.30454827171133
EK202310151188,141.91841449915347
EK202310186431,157.88218347521084
EK202310197054,144.87818644422782
EK202310229535,144.16671978654023
EK202310237693,133.89441578670179
EK202310127899,151.88332374069591
EK202310125513,139.03542842208842
EK202310143417,148.91164890728248
EK202310114922,151.26848132852848
EK202310185011,147.11956759631303
EK202310157380,137.0218103253505
EK202310242841,136.99958356002736
EK202310128764,139.73133184417415
EK202310160302,136.69190417612398
EK202310132265,140.6955173215587
EK202310142152,139.74226308360204
EK202310184138,142.60663094445766
EK202310218922,150.31236280197268
EK202310105732,132.13379695545873
EK202310202421,136.6981897922317
EK202310204745,137.38713789433353
EK202310231651,136.81640815122265
EK202310206373,149.00972792542404
EK202310231327,133.8240371136222
EK202310129440,152.94676398340843
EK202310229405,147.88500155700373
EK202310233561,137.7598340084574
EK202310141433,140.35026451775883
EK202310164651,152.3778854773498
EK202310201935,143.07729865247535
EK202310184574,132.8608828373869
EK202310223915,149.5740080012384
EK202310200908,155.75931782124684
EK202310128941,150.50523766818716
EK202310186952,141.37555411278942
EK202310193974,146.2551171644549
EK202310169879,153.52937698623356
EK202310172093,137.22870075123294
EK202310184529,130.81725983136224
EK202310230089,144.59377280113932
EK202310181118,148.89339186746173
EK202310204225,146.87524814135955
EK202310112100,139.74291440216746
EK202310222373,161.51584803796942
EK202310182126,148.48285332445698
EK202310169072,142.6792214193358
EK202310203100,157.08333729012435
EK202310228065,150.92364266622835
EK202310003374,131.29138793043998
EK202310231993,142.57734576424804
EK202310166999,134.32806712707927
EK202310113561,153.24577169935984
EK202310150384,156.88858589510826
EK202310204151,143.07664246686446
EK202310243179,161.28024316573982
EK202310229664,140.53107882487177
EK202310214850,145.2823956041513
EK202310203348,146.09403045003927
EK202310146725,134.29025218423703
EK202310134763,133.83069766934378
EK202310145729,156.5207905108501
EK202310246535,138.64029769438963
EK202310141577,143.15583679568638
EK202310216160,131.52948818422593
EK202310116782,142.08857509611647
EK202310211327,148.51397801994128
EK202310204090,140.85557003599246
EK202310175898,143.29853218952093
EK202310226259,138.35059703719241
EK202310151274,143.5191840200138
EK202310154215,146.02031178952782
EK202310174277,143.4285624344967
EK202320006496,145.57823086357854
EK202310141969,149.59471661501033
EK202320005622,137.08290745525358
EK202310157093,151.7349868603637
EK202310139909,132.27960661965312
EK202310209908,142.5067694176371
EK202310218730,138.22738494854693
EK202310229718,139.35005879410932
EK202310111615,137.05209935257832
EK202310138168,134.45780929238387
EK202310162118,156.2030771423699
EK202310164185,133.66943749857384
EK202310123341,142.38582700691504
EK202310154152,135.66071104843988
EK202310169662,138.18130261003313
EK202310195289,142.1915024650775
EK202310247758,153.76340464745292
EK202310223580,139.1759639024777
EK202310104690,144.63017603619423
EK202310234439,134.3795557270768
EK202310225052,152.91392319693452
EK202310139674,145.52979263421068
EK202310186662,134.16090218269315
EK202310198339,139.18074470344024
EK202310219978,141.64714612689994
EK202310205279,143.34937288783618
EK202310241147,148.1201639865873
EK202310225981,162.8365316922896
EK202310168112,140.75426656219776
EK202310226106,146.9366484851984
EK202310116095,169.27199543939602
EK202310114593,147.44898060351656
EK202310175636,134.66968427523813
EK202310117905,144.52675271802795
EK202310200614,149.5493812646429
EK202310137390,141.28425841585386
EK202310196458,148.3434842703651
EK202310212839,147.83825660121718
EK202310149449,152.50789826773288
EK202310172721,146.63119759947892
EK202310133382,140.10451696213693
EK202310171991,151.1577574907861
EK202310178147,145.2653729455383
EK202310210822,128.63132304433398
EK202310169958,147.6754739710734
EK202310216612,140.25312202152998
EK202310190351,134.83309291589808
EK202310128333,138.80612023149143
EK202310156052,135.2155035449749
EK202310207300,138.61547979348558
EK202310148098,147.3827679770473
EK202310236834,150.73053560437256
EK202310206502,141.62023735058298
EK202310232490,144.08110601577312
EK202310115920,135.20626703419845
EK202310155557,140.78754314353074
EK202310118792,150.9010309835104
EK202310213449,145.39109972828163
EK202310157956,143.0058575898189
EK202310202461,150.32235346280655
EK202310210080,151.3693810218759
EK202310123713,135.68472750502372
EK202310138636,154.12847494646783
EK202310197194,136.18945687515534
EK202310136131,172.99622602728962
EK202310194280,138.08758257444518
EK202310144073,167.66284825791132
EK202310196767,148.60940912481118
EK202310152659,135.19710035390574
EK202310119318,133.71387265157878
EK202310175079,155.49598121038682
EK202310246973,138.981831599302
EK202310177069,142.09648666398073
EK202310228915,139.74810182567708
EK202310237967,137.6104904662918
EK202310004766,144.67449789468637
EK202310197580,162.8222735077998
EK202310163370,139.6249510965059
EK202310126258,134.32043973733587
EK202320006245,161.63782042459155
EK202310214455,135.8906228996174
EK202310225077,158.75433162640584
EK202310121345,130.3444464566585
EK202310118753,125.87028242810425
EK202310209148,152.22132825617527
EK202310235651,139.30275765322722
EK202310195584,150.29068016440695
EK202310131541,135.4540218919238
EK202310167958,145.10378892713624
EK202310232848,132.68934047003552
EK202310112373,135.3613622762159
EK202310247588,156.6233459547837
EK202310124781,142.25634904230296
EK202310187345,157.5346816764553
EK202310117200,147.02762025556768
EK202310103838,136.0193641409321
EK202310123310,136.1784989207753
EK202310193567,144.31231398472502
EK202310176987,149.45126441468486
EK202310217483,132.5817078266869
EK202310219653,141.81565167869636
EK202310189258,139.32500786479733
EK202310213235,137.94767148609714
EK202310148485,145.061945082757
EK202310243846,131.64560823404625
EK202310157685,145.29777926908355
EK202310228217,173.77596728670304
EK202310167414,150.53431534729356
EK202310116553,137.49670940400767
EK202310154306,158.06462109655337
EK202310218246,137.67611753703463
EK202310214924,143.89955974595824
EK202310124301,142.32676496528927
EK202310132969,129.43177718623573
EK202310116665,149.92524604956458
EK202310126109,140.10736622685573
EK202310246626,137.121605752146
EK202310165655,131.31060588019378
EK202310222900,141.99598344568014
EK202310183920,144.94046130826695
EK202310188655,136.06504507346088
EK202310140837,141.35117023343452
EK202310110105,133.12188831478935
EK202310166926,166.20710904754856
EK202310222571,147.04461095429696
EK202310130862,156.21679571857428
EK202310159918,138.4959105936576
EK202310191732,168.5424775567301
EK202310154430,150.79968243420385
EK202310209379,135.3613622762159
EK202310242826,153.06293763763625
EK202310127621,142.48440383799002
EK202310144269,136.45908473260627
EK202310168554,168.39314862919986
EK202310225096,128.8511670888945
EK202310004191,137.56705644756101
EK202310198832,137.39874799838762
EK202310166122,167.19586690279888
EK202310197812,160.80712559845557
EK202310173577,139.7898750728435
EK202310107780,135.40143738382164
EK202310200080,144.2456286340806
EK202310244832,153.75735091968306
EK202310153701,141.94842662322415
EK202310248897,144.42029420651934
EK202310238758,142.80125890186488
EK202310180956,161.14063592747115
EK202310133597,167.11979989732492
EK202310165926,137.37428732068528
EK202310113563,162.77867422760954
EK202310219177,154.4695482293491
EK202310215546,143.51585028142367
EK202310239803,134.76809476085336
EK202310170081,129.55121106384541
EK202310206625,140.10524925202122
EK202310104069,140.02614698790543
EK202310186393,141.39842650716744
EK202310173267,145.03313919879102
EK202310110426,141.44262047046658
EK202310164765,136.71187626266754
EK202310158220,134.824920551886
EK202310168816,136.93739435175968
EK202310204071,139.16791989556813
EK202310157259,143.25877551399492
EK202310156843,150.3455854239675
EK202310223529,143.42123056865935
EK202310149961,149.6073907315919
EK202310108241,140.40500448135302
EK202310168245,145.913537966352
EK202310191021,138.88163289748678
EK202310165776,136.39792099611105
EK202310172874,142.71113079313702
EK202310163779,144.988696360239
EK202310188731,163.86853409681183
EK202310105850,143.34753945868758
EK202310129025,148.14709895859286
EK202310122251,139.86109255049342
EK202310233739,136.05125102945604
EK202310145467,141.14436861571684
EK202310125541,132.67039456114315
EK202310128736,146.17695717233698
EK202310157339,143.69119285685161
EK202310204674,147.26231674895467
EK202310199931,138.8743445881028
EK202310159776,151.2022928723835
EK202310233618,151.47564367288058
EK202310209554,156.863958178825
EK202310147590,149.63469904520733
EK202310233558,132.8395462147376
EK202310141475,150.4195449242537
EK202310192184,147.0067800543397
EK202310121465,135.2694177280862
EK202310144674,165.51061380406134
EK202310225145,145.30901123041505
EK202310211862,130.94069734880617
EK202310218476,135.47302992211172
EK202310227106,150.02309663604672
EK202310184475,141.33609886349595
EK202310132027,134.02727912563896
EK202310134826,143.38585403086503
EK202310182784,169.51512542866863
EK202310236142,138.4218164755784
EK202310215997,171.17169432065532
EK202310218885,148.7272304746707
EK202310189497,135.6669119313151
EK202310242392,144.4513909008237
EK202310139831,135.1634896534664
EK202310159899,132.21178237518222
EK202320007536,144.97295259454935
EK202310205864,143.02936007377218
EK202310205412,147.7024179168217
EK202310178623,134.77335491261755
EK202310144137,142.5033454941108
EK202310156851,143.98561634232067
EK202310200692,133.9730338703395
EK202310221442,146.4575049426035
EK202310225402,146.55148385320103
EK202310128314,143.07941258513551
EK202310135585,157.49481677972204
EK202310230304,158.879700024412
EK202310106564,142.26638200580425
EK202310195276,136.0720542789635
EK202310168561,139.4295171036552
EK202310238035,144.90801368643415
EK202310210412,133.8625790787512
EK202310193015,131.4202535042804
EK202310160429,155.56226549219807
EK202310203227,136.28893065219626
EK202310144260,137.83620231604655
EK202310231994,145.8420688740647
EK202310169556,141.2103879518238
EK202310112231,144.03356450317597
EK202310179305,133.57757150265098
EK202310111693,142.25084940406666
EK202310163778,137.7412973948311
EK202310197562,168.75852102130804
EK202310147780,146.03892065964808
EK202310165497,177.14771249650042
EK202310191527,136.88706718680285
EK202310106149,129.2266763271989
EK202310179787,136.02745264358236
EK202310247018,152.79890818349014
EK202310177578,146.25764756896106
EK202310138872,171.52099802469715
EK202310204378,136.11053903145321
EK202310146296,138.91725536870433
EK202310110160,154.97598201631476
EK202310179095,150.51114057676637
EK202310220481,119.65688407121016
EK202310227227,143.45050316142434
EK202310234336,153.5616451521988
EK202310145809,139.94644176079473
EK202310209306,154.77575609777628
EK202310225649,129.81473913691215
EK202310226704,150.84491507506493
EK202310157072,159.03017570501305
EK202310121530,141.50133268636077
EK202310165600,134.85839382907236
EK202310197233,142.7833181226102
EK202310184332,138.9904235380184
EK202310143743,141.7990514804157
EK202310154640,136.99164231869375
EK202310158286,144.83085480910222
EK202310123880,140.8943646646733
EK202310182423,149.06697291025384
EK202310124053,133.8023016934339
EK202310206144,139.6324693697075
EK202310140890,138.82836417055867
EK202310127015,129.50878571456204
EK202310134941,146.561099689437
EK202310119304,146.5225562027074
EK202310212796,135.39317830525317
EK202310108377,134.84131550555625
EK202310174180,138.59609575472632
EK202310239157,146.06750241140185
EK202310216632,139.4986753707749
EK202310172285,140.16829215116837
EK202310150279,148.96520106990783
EK202310186491,123.20887900380818
EK202310197932,142.33289360999217
EK202310120172,139.26806276600192
EK202310216664,151.88545895130318
EK202320006884,157.3071850333077
EK202310178918,139.30569055644239
EK202310144935,132.09471266179037
EK202310141510,142.7155966430028
EK202310216762,134.6513070960582
EK202310106406,128.02072181979315
EK202310111996,130.80899880179552
EK202310208681,137.29656856797325
EK202310226247,134.7156906576083
EK202310113253,161.1142495636457
EK202310122999,150.722206574247
EK202310155079,152.79879409802356
EK202310160222,140.56897842784844
EK202310210742,135.03709463304813
EK202310156801,149.76377017792888
EK202310159360,150.90200065646223
EK202310180024,130.8034986645448
EK202310213928,130.31057100426
EK202310152334,142.26073531178363
EK202310245937,131.47839611732533
EK202310164808,166.98048842098254
EK202310146870,144.5108016606266
EK202310163950,151.2526203512611
EK202310195716,140.52069884739635
EK202310150305,142.6051284798209
EK202310229713,131.40767940886417
EK202310188916,146.34989578626687
EK202310121395,140.43723452928444
EK202310160376,144.18278119577445
EK202310244651,145.2932113494302
EK202310150169,137.643232233812
EK202310110958,139.8425624801158
EK202310143966,137.29625544268393
EK202310221741,153.33947560494877
EK202310187012,151.47229152830883
EK202310193822,171.9875627362542
EK202310172094,135.3001008946921
EK202310178633,142.50300962815362
EK202310117674,141.8693917569479
EK202310133805,137.44846895766426
EK202310180948,164.62829422966405
EK202310203849,142.0881728258285
EK202310149491,170.7749380673211
EK202310216830,150.24955448444186
EK202310229432,130.44733938669629
EK202310109652,142.08657278918236
EK202310181925,163.9601952807708
EK202310196245,142.49521234027813
EK202310248098,142.15691857534105
EK202310183221,162.3828144186393
EK202310196195,167.6845699135079
EK202310197137,140.6136810973897
EK202310110247,144.3231384138408
EK202310144126,146.4399779750105
EK202310156911,150.66284662665737
EK202310224215,143.5376021674175
EK202310236337,142.52583934054
EK202310188431,155.60911665447074
EK202310137114,165.0947745451936
EK202310115030,151.23982743423716
EK202310117460,135.85909264343354
EK202310162361,135.64996667968745
EK202310130281,161.24005527373473
EK202310148428,148.55679338721944
EK202310163311,140.87393977132507
EK202310145526,138.38769164830376
EK202310235374,141.7904001232116
EK202310156223,141.65939547648335
EK202310151269,140.60849615236103
EK202310150741,144.09036677352424
EK202310225372,141.42022100289074
EK202310133344,139.89394015043828
EK202310127071,129.24633938697664
EK202310152237,149.03822549229338
EK202310244229,129.8491072073136
EK202310167190,141.4124338740497
EK202310154488,141.24344583195582
EK202310211108,135.6955281042419
EK202310114416,157.564555974457
EK202310222978,153.9542595352384
EK202310187337,168.7394042040886
EK202310195712,167.37746200288072
EK202310176238,152.3009122724756
EK202310204719,155.5711849965207
EK202310184298,138.9639947716861
EK202310215525,146.93337022407619
EK202310154861,126.52762397632752
EK202310200739,135.06979965011942
EK202310242424,133.99003856554384
EK202310247300,136.85781698701393
EK202310116475,139.1939229655883
EK202310225458,133.1229914930321
EK202310126918,139.24718948006438
EK202310185579,133.99353230880482
EK202310241455,143.40516104876647
EK202310209465,137.64773276329709
EK202310142842,142.04866449230383
EK202310185122,145.58956302224712
EK202310223530,137.0959049025701
EK202310188514,142.80500932201093
EK202310171731,142.26638200580425
EK202310130376,151.26306949361182
EK202310222189,144.7942800616447
EK202310106430,145.43492787461958
EK202310127369,141.76291688192862
EK202310236443,130.80087187400306
EK202310182405,145.42894212041557
EK202310210187,138.39076387236994
EK202310116888,141.67527947043644
EK202310173132,153.12311748953823
EK202310108743,141.6922484888617
EK202310125006,133.87831515511004
EK202310213574,136.76829580750007
EK202310165356,139.18063882798577
EK202310149418,162.61503815039683
EK202310198882,130.9517323202331
EK202310231320,136.68644289345733
EK202310205653,138.86564422640734
EK202310198599,140.29804337171853
EK202310199963,128.49962125111387
EK202310173699,137.33843623126148
EK202310245726,128.33405326720532
EK202320006040,168.42950259074257
EK202310154743,139.67064629514127
EK202310188160,140.67843454676333
EK202310214367,145.8062884432136
EK202310103702,137.1849107790074
EK202310127965,147.3631619030009
EK202310203245,150.53556338917986
EK202310139888,135.46158125620042
EK202310108972,139.74623928207023
EK202310004612,129.11835711336695
EK202310143552,155.52192135973687
EK202310120024,148.16422445384853
EK202310221518,145.56428859486763
EK202310180966,162.814621707966
EK202310193489,142.83812168788188
EK202310117005,138.17002326336186
EK202310213271,148.370847375426
EK202310120394,143.53549696009932
EK202310183259,151.10284234889923
EK202310125697,154.35732312354216
EK202310110553,143.37736311467407
EK202310150138,145.05897718151246
EK202310169349,141.45374276015306
EK202310224959,134.81357558282886
EK202310003872,138.7412543008054
EK202310189922,155.155882865326
EK202310196746,158.26653566698
EK202310189397,132.8465666272093
EK202310154076,158.0197765349889
EK202310003409,131.08102278947922
EK202310132461,138.82547825758112
EK202310114430,147.55839096829766
EK202310207939,133.11357549752185
EK202310219274,130.4391546065275
EK202310226342,139.8686508689859
EK202310127397,139.41742872144843
EK202310237125,135.87644554287073
EK202310214068,152.7211895911921
EK202310184942,147.04313033914454
EK202310113334,144.06097627919615
EK202310121808,137.49845276785976
EK202310134472,139.01262231831763
EK202310213189,131.61799453428497
EK202310200986,134.6368114217348
EK202310183319,149.33130073869563
EK202310138451,135.78050378334206
EK202310134480,134.64123040540667
EK202310248001,144.54856198598702
EK202310215511,137.09587997541007
EK202310148692,151.0569173769579
EK202310003356,137.4461321290139
EK202310186363,131.9060655217875
EK202310117649,143.20959028716322
EK202310107222,121.56426593739165
EK202310140103,135.6422691755549
EK202310162055,159.07075945009603
EK202310160543,143.75181414574953
EK202310104526,143.98194754667827
EK202310111072,145.57466053989208
EK202310144115,137.36908459254238
EK202310227753,156.3290274215557
EK202310168401,149.56561867847603
EK202310225278,143.64437411221547
EK202310121727,131.57791767028544
EK202310209068,148.04361635497858
EK202310117324,147.77391737100925
EK202310119649,143.0587873095113
EK202310154151,138.4350084355019
EK202310235668,141.04555551588103
EK202310197052,140.5288778654261
EK202310133218,137.31455373233584
EK202310228623,135.50544270909515
EK202310236771,133.7200986963089
EK202320007756,140.24832714603195
EK202310123680,141.0077551959006
EK202310153796,148.02463403833315
EK202310184256,158.477201954578
EK202310189360,173.3758286279914
EK202310169170,141.91638083790377
EK202310238568,152.13849260165173
EK202310147463,145.49126539994427
EK202310246348,141.66337764785834
EK202310146645,139.20060597759743
EK202310112043,125.59275805478471
EK202310126693,140.63352122254344
EK202310105633,134.1084595579979
EK202310108187,144.0640455790666
EK202310142659,142.26436958445794
EK202310154109,136.61770571117052
EK202310187961,168.77991232284776
EK202310138151,128.3635763882581
EK202310145768,139.90633367420148
EK202310204437,133.2289012271189
EK202310234444,135.84902171211814
EK202310146920,134.28632798142505
EK202310191972,145.4341506231909
EK202310135664,149.72756908232432
EK202310136647,164.5594753218123
EK202310149136,147.2675177380316
EK202310004755,136.55515133891015
EK202310003806,142.05930331053494
EK202320005862,144.0118169659324
EK202310238222,143.6113328510359
EK202310165638,136.51236711452992
EK202310195278,141.42283274028938
EK202310191050,151.05220623099297
EK202310165081,174.4035816939979
EK202310141108,144.21400583332505
EK202310225501,138.57583783051965
EK202310190006,154.79000761504608
EK202310232901,164.08983431554068
EK202310183145,147.50285509769685
EK202310133834,170.01158555454012
EK202310111865,141.87266432041685
EK202310233162,135.1036937069836
EK202310144096,131.53026619072764
EK202310241460,145.18879496798766
EK202310148061,148.7377443602248
EK202310123096,139.7044171047844
EK202310168745,131.9174260745213
EK202310232533,131.84267677023334
EK202310238139,145.74862030300403
EK202310107671,144.73867775071898
EK202310003635,142.77350839279688
EK202310160939,140.58840622159374
EK202310165138,147.72345880028394
EK202310177363,156.9203295531442
EK202310140380,154.19271389747445
EK202310127640,137.33104636761865
EK202310145483,137.4262286676217
EK202310144142,138.72422179421278
EK202310182466,138.78528903866217
EK202310134774,135.72806903287469
EK202310239504,144.14128633558803
EK202310179694,138.1459247562118
EK202310105818,135.6028385817597
EK202310206801,138.55003980112951
EK202310133427,136.903973529036
EK202310172349,134.9200157448241
EK202310144166,134.36207535688823
EK202310118960,128.37491243416727
EK202310199115,151.3219979476158
EK202310213777,150.0321865409686
EK202310232118,136.91035952662602
EK202310204757,137.343873495864
EK202310241858,138.81994759649024
EK202310204589,146.89203683429122
EK202310224131,145.01762920609045
EK202310160384,150.63310691851032
EK202310158733,145.4187290623195
EK202310139320,128.79123433890425
EK202310186373,148.15721394409698
EK202310207408,141.20262432829696
